family,task,label,score_mode,metric,cell,cell_label,stratum,n,mean,median,p05,p95,q25,q75,iqr,min,max,status,error_bound,raw_sign,direction,positive_query_count,negative_query_count,unresolved_query_count,positive_query_fraction,negative_query_fraction,unresolved_query_fraction,ci95_low,ci95_high
condition,hate,,answer_sum,answer_sum/candidate_entropy,CD,CD,gold_size_2_appendix,56,0.27351299471465407,0.21248518883279438,0.045656561466672456,0.6173565752363495,0.12392980630946744,0.4102587064435211,0.28632890013405365,0.0033337104528847468,0.6912143344421875,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,CD,CD,gold_size_3_appendix,7,0.30293203615630887,0.2974746236901661,0.1085898633575576,0.55249834112021,0.14866572654948962,0.430913133293888,0.28224740674439835,0.10298213294865444,0.5609097767685859,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,CLDnew,CLDnew,all,643,0.3054159891901914,0.2696445589433502,0.00017010014154559858,0.6849311475920599,0.06403498013738723,0.5469670093229622,0.48293202918557493,1.1761695880189296e-06,0.6931469564586821,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,CLDnew,CLDnew,Lq_hit,223,0.3809110180499575,0.3999147717001305,0.04692740094665677,0.6854439194023588,0.16159482042976667,0.6117022028730308,0.4501073824432641,0.0004712846061297461,0.6929877088266068,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,CLDnew,CLDnew,Lq_no_hit,420,0.2653317238670299,0.18251450009305026,4.485687829019378e-05,0.6826647017882458,0.020316445825754748,0.4816025673425122,0.46128612151675746,1.1761695880189296e-06,0.6931469564586821,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,CLDnew,CLDnew,gold_size_0,252,0.19681079923741052,0.0740105706971998,1.3806437778923274e-05,0.6744079263885214,0.0028395566966999825,0.3328747482786347,0.33003519158193473,1.1761695880189296e-06,0.6931469564586821,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,CLDnew,CLDnew,gold_size_1,328,0.3646404188637993,0.35165121923916515,0.0289321211936054,0.687479635858942,0.14310198875250174,0.6025084145593772,0.45940642580687546,5.674415277635902e-05,0.6931452880869513,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,CLDnew,CLDnew,gold_size_2plus,63,0.4314936865736425,0.46289492902685425,0.06518042444502327,0.6894507802110587,0.24706978502683924,0.6043975467924756,0.35732776176563635,0.029310155117811963,0.6925858690022966,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,CLDnew,CLDnew,gold_size_2_appendix,56,0.4336856848817021,0.45988760914466675,0.0877164867878117,0.6900818831205603,0.2631810967111571,0.5984124373124317,0.3352313406012746,0.029310155117811963,0.6925858690022966,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,CLDnew,CLDnew,gold_size_3_appendix,7,0.413957700109166,0.5344198606190294,0.10337826763783003,0.6398303915451672,0.22374435407399745,0.6064077305753575,0.38266337650136,0.060576715771702885,0.6424031550747197,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,PLnew,PLnew,all,643,0.0354307822467292,0.000986584773927422,9.679101358474387e-06,0.2099328272435619,0.00013251857508519044,0.011918578188590462,0.01178605961350527,8.289731318180777e-07,0.6929912645840344,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,PLnew,PLnew,Lq_hit,223,0.05516381132820043,0.004474513778764436,4.1651854622742845e-05,0.40598652736441193,0.0006994488674267512,0.035185297186538504,0.03448584831911175,3.3449298379389386e-06,0.6722073785306442,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,PLnew,PLnew,Lq_no_hit,420,0.02495348347251947,0.000440560845792936,6.104418854660796e-06,0.15726382276116718,6.0779313216344485e-05,0.004450422853679768,0.0043896435404634235,8.289731318180777e-07,0.6929912645840344,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,PLnew,PLnew,gold_size_0,252,0.0033025897780924896,0.00017272353749731088,4.612617275419553e-06,0.012706853738145256,3.557631499011716e-05,0.0010918674906351582,0.001056291175645041,8.289731318180777e-07,0.12203676827298969,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,PLnew,PLnew,gold_size_1,328,0.04394379431138992,0.0027091047762757216,2.878505269056073e-05,0.3014461376301662,0.00036354857157912506,0.022951797797982287,0.02258824922640316,3.095620340119271e-06,0.6929912645840344,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,PLnew,PLnew,gold_size_2plus,63,0.11962183851478847,0.028390108441627836,0.0006011389495342468,0.6528119036474412,0.00337191435281834,0.15698059400716158,0.15360867965434324,7.496298256389706e-05,0.6891001327762082,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,PLnew,PLnew,gold_size_2_appendix,56,0.12199201262519012,0.024392841129309676,0.0005899422357799315,0.6638874742889336,0.003467756745013374,0.14894443939882868,0.1454766826538153,7.496298256389706e-05,0.6891001327762082,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,PLnew,PLnew,gold_size_3_appendix,7,0.10066044563157502,0.09362866047412824,0.0014923598887654644,0.23080800560327736,0.016570975041109305,0.1686334657364431,0.1520624906953338,0.0011325806242002683,0.23945299676759174,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,PD,PD,all,643,0.16548464606253135,0.04339429934525449,2.8147117396989397e-05,0.6703879764658615,0.00192026722252532,0.2748186627349708,0.2728983955124455,6.180673135278561e-07,0.6931008765630857,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,PD,PD,Lq_hit,223,0.2325287854868242,0.13243366636348414,0.00014856075332890365,0.677599686351387,0.02181535540111127,0.42214718167418885,0.40033182627307756,3.203283211077899e-06,0.6926084021830207,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,PD,PD,Lq_no_hit,420,0.12988740060629964,0.01471975767951822,2.384906975254588e-05,0.6548786141682942,0.0007597682231285744,0.17019487796035904,0.16943510973723047,6.180673135278561e-07,0.6931008765630857,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,PD,PD,gold_size_0,252,0.07349733825622437,0.002465910841289147,7.204656609177062e-06,0.5270790068677272,0.0002365909372062631,0.0485473795077724,0.048310788570566136,6.180673135278561e-07,0.6930067216609441,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,PD,PD,gold_size_1,328,0.21366616490590998,0.09948822805007362,0.0002234232709205922,0.6787522458360061,0.013085051666664987,0.3776347823430464,0.3645497306763814,3.203283211077899e-06,0.6931008765630857,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,PD,PD,gold_size_2plus,63,0.28258406489683585,0.18329223457857735,0.00741616455831624,0.6881974760835344,0.056093066303369216,0.5027249020154991,0.44663183571212994,0.0005411153138542361,0.6930664562454032,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,PD,PD,gold_size_2_appendix,56,0.2937366412894507,0.2285462968679705,0.007092039300572966,0.6818260265376375,0.06062467940619623,0.5276960010274148,0.46707132162121856,0.0005411153138542361,0.6930664562454032,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,PD,PD,gold_size_3_appendix,7,0.19336345375591707,0.07469526931106497,0.024400950092103274,0.5956851683050516,0.0512401883840044,0.23531172243963117,0.18407153405562676,0.016565604994607918,0.6891794803384754,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,CLq,CLq,all,643,0.17783925593262317,0.04211640473650897,1.7005925767213307e-05,0.676300736084473,0.0010706491933728628,0.32499694433649573,0.3239262951431229,3.019330685841879e-07,0.6931448083050764,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,CLq,CLq,Lq_hit,223,0.3526783848977728,0.3717818704223895,0.004255863014000136,0.6862369495866545,0.11191848183234775,0.6073872789778526,0.49546879714550485,8.61508207354849e-06,0.6931448083050764,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,CLq,CLq,Lq_no_hit,420,0.08500800412493655,0.007465158576084937,7.296716998819151e-06,0.5243219054375448,0.00022924900661567025,0.07813954460726118,0.07791029560064551,3.019330685841879e-07,0.6924071240954297,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,CLq,CLq,gold_size_0,252,0.0396227759644151,0.0010093015168352916,3.0204801169969336e-06,0.19937942688759236,6.35072328135598e-05,0.013834746683193823,0.013771239450380264,3.019330685841879e-07,0.6931448083050764,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,CLq,CLq,gold_size_1,328,0.24742096090086216,0.14636161268156317,0.0003163172647074838,0.6837607558153331,0.026023631486248956,0.4539060780096829,0.42788244652343393,2.9766637534078243e-06,0.693035487565592,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,CLq,CLq,gold_size_2plus,63,0.36843852136763955,0.34561039033376256,0.017464328482061833,0.686347731896296,0.12681500659778183,0.6227900634826454,0.4959750568848636,0.003785781687888709,0.6924071240954297,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,CLq,CLq,gold_size_2_appendix,56,0.36153145697142003,0.3282947032697132,0.02487032051155006,0.6865367102092513,0.11611645444642582,0.6185247159998237,0.5024082615533979,0.003785781687888709,0.6924071240954297,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,CLq,CLq,gold_size_3_appendix,7,0.423695036537396,0.5553083394648713,0.04796825992995872,0.6806252753337471,0.21972979128753825,0.6396307428799157,0.4199009515923775,0.010157988405253785,0.6816778595567385,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,CLqD,CLqD,all,643,0.2644590690058225,0.1945893957954406,0.003371854640062983,0.6727003249949236,0.07047303772958978,0.4517098247729731,0.3812367870433833,1.9577446576079707e-05,0.6931415140307904,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,CLqD,CLqD,Lq_hit,223,0.32203354613079677,0.3024052117389993,0.04087476468356082,0.6807260742989174,0.10139170187251398,0.5322656877248639,0.43087398585234993,0.006350750721831254,0.6931335643436473,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,CLqD,CLqD,Lq_no_hit,420,0.23388976329422903,0.1591241173270905,0.0007836104019223387,0.6684429411880124,0.05142620064971408,0.40298952838520874,0.35156332773549465,1.9577446576079707e-05,0.6931415140307904,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,CLqD,CLqD,gold_size_0,252,0.23583982743642076,0.15341518843784246,0.0002716671438530131,0.6723843655127407,0.040936463763289736,0.4213376590548678,0.38040119529157806,1.9577446576079707e-05,0.6931415140307904,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,CLqD,CLqD,gold_size_1,328,0.2675569296855329,0.2144432521363966,0.023377606741464607,0.6684688683956165,0.07418522014161077,0.43788375422411596,0.3636985340825052,0.0005358219563982225,0.6931335643436473,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,CLqD,CLqD,gold_size_2plus,63,0.3628074907922387,0.3737842743524007,0.04414242146505438,0.6868689079711026,0.16167156091652776,0.566676435521877,0.4050048746053492,0.0033337104528847468,0.6930322290976944,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,CLqD,CLqD,gold_size_2_appendix,56,0.3641802559489794,0.38196049647598496,0.04203848888513578,0.6876223031698621,0.1570390706823806,0.5684179512229249,0.41137888054054433,0.0033337104528847468,0.6930322290976944,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/candidate_entropy,CLqD,CLqD,gold_size_3_appendix,7,0.35182536953831267,0.285584117920666,0.11458009386347523,0.5712271590039726,0.22995316443835817,0.5206087915217934,0.29065562708343523,0.08840432603897279,0.5876652308882467,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,C0,C0,all,643,0.07414164164285157,0.0029270700089676937,8.429886948820897e-07,0.47868923764817195,6.968104194372445e-05,0.03940910876507375,0.03933942772313003,1.5928826824773478e-08,0.9976908664108753,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,C0,C0,Lq_hit,223,0.10104777286051465,0.019170461019700265,5.507443722906789e-06,0.5731909394038386,0.0014436277663286239,0.09441414532088717,0.09297051755455854,1.818345759981158e-07,0.9728197257807423,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,C0,C0,Lq_no_hit,420,0.05985576721061619,0.0009362929869993449,4.6852994751938974e-07,0.4103315058141454,1.9340530281577856e-05,0.01629610333825948,0.0162767628079779,1.5928826824773478e-08,0.9976908664108753,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,C0,C0,gold_size_0,252,0.008409603313386301,9.872777175677516e-05,1.8290942926811934e-07,0.028245675083481952,4.7936750599375865e-06,0.0012847079100623475,0.00127991423500241,1.5928826824773478e-08,0.9470278444990607,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,C0,C0,gold_size_1,328,0.10165049884285252,0.013438750258449577,4.676131619154961e-06,0.6113057252269779,0.001112250796304532,0.09827164584236069,0.09715939504605615,1.800777942650464e-07,0.9974971797258545,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,C0,C0,gold_size_2plus,63,0.19384907810991406,0.05880336317460192,0.0018572922030338642,0.8614021080323911,0.008723769633386738,0.28241543577944717,0.27369166614606044,1.9481691866515544e-05,0.9976908664108753,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,C0,C0,gold_size_2_appendix,56,0.2085686098087609,0.057641171259776414,0.0017459651910022437,0.878901987871541,0.008140295349520977,0.37245247567302653,0.36431218032350554,1.9481691866515544e-05,0.9976908664108753,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,C0,C0,gold_size_3_appendix,7,0.07609282451913925,0.06465510318938683,0.017965930693282055,0.1849546205526585,0.035666563981943566,0.07925900342577594,0.04359243944383237,0.012629324844980578,0.2255142087841683,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLnew,CLnew,all,643,0.09418273009691325,0.00037933014189262546,2.493476625296748e-08,0.6714479199882996,1.032398278416793e-06,0.04651393043285333,0.046512898034574916,1.7782494433410718e-09,0.9976735947849661,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLnew,CLnew,Lq_hit,223,0.23500415311726058,0.08694710766714037,3.235845142809271e-05,0.8853001555048495,0.006332502801453685,0.4191011872544639,0.4127686844530102,4.275818123147387e-09,0.9976735947849661,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLnew,CLnew,Lq_no_hit,420,0.0194132602551574,5.757830840252659e-06,1.8324345637074487e-08,0.06367685483921574,1.810430806857843e-07,0.0005874195919818538,0.000587238548901168,1.7782494433410718e-09,0.9835801260961586,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLnew,CLnew,gold_size_0,252,0.005033916948021613,9.510007084205494e-07,1.387006179933657e-08,0.011527555578104195,7.608067229925211e-08,4.569669224020674e-05,4.562061156790748e-05,1.7782494433410718e-09,0.21979834800525846,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLnew,CLnew,gold_size_1,328,0.14420365713493186,0.0037107170663413552,2.3387641359278032e-07,0.8459754097878782,6.493332151066336e-05,0.1294278083879314,0.12936287506642072,4.275818123147387e-09,0.9976735947849661,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLnew,CLnew,gold_size_2plus,63,0.19035156890724017,0.0744266459680182,0.00025376593386992115,0.7065676801762849,0.011399786916438809,0.21716701999555832,0.2057672330791195,5.664385616273194e-06,0.9572166048089781,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLnew,CLnew,gold_size_2_appendix,56,0.19789420074956451,0.08276533841270065,0.00017445785357125042,0.74250031600101,0.010958397134272456,0.2376326281844096,0.22667423105013715,5.664385616273194e-06,0.9572166048089781,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLnew,CLnew,gold_size_3_appendix,7,0.13001051416864517,0.06160859294022751,0.014824508892179594,0.40838990099145184,0.03929470670448972,0.12771422446225833,0.0884195177577686,0.008605200900360403,0.5058419430064321,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CD,CD,all,643,0.645335668345561,0.8772863632448377,0.0003321512333126337,0.993885211569776,0.16939416108841499,0.9735624681545092,0.8041683070660942,1.3486422986473233e-06,0.9996249288074891,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CD,CD,Lq_hit,223,0.7826458483371809,0.9514639351623704,0.03635641764195428,0.993634472307511,0.7069904752533067,0.9801382027174721,0.2731477274641654,7.836741996168849e-06,0.9981843699616605,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CD,CD,Lq_no_hit,420,0.5724305013500104,0.7885462307897251,7.463397521921205e-05,0.9939093376476538,0.04193896666172714,0.9637356696618951,0.9217967030001679,1.3486422986473233e-06,0.9996249288074891,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CD,CD,gold_size_0,252,0.41038813941507596,0.1862337008459395,2.3283852064020466e-05,0.9826752494462219,0.007942701234705338,0.9109355728265403,0.902992871591835,1.3486422986473233e-06,0.9985950733764456,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CD,CD,gold_size_1,328,0.7993078922799268,0.9521110177992254,0.05216425844926863,0.9952647582344064,0.7691301362450857,0.9847858867850592,0.21565575053997343,7.836741996168849e-06,0.9987249646854423,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CD,CD,gold_size_2plus,63,0.7834926181869936,0.9233232199534871,0.054381652081707026,0.9888777351487789,0.7782999898389673,0.9728546668026095,0.19455467696364215,0.0019461021805986416,0.9996249288074891,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CD,CD,gold_size_2_appendix,56,0.7788522999791498,0.9255244455612954,0.048570806558218986,0.9896139738853004,0.7763971269048895,0.972831723221519,0.19643459631662952,0.0019461021805986416,0.9996249288074891,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CD,CD,gold_size_3_appendix,7,0.8206151638497443,0.912175833459473,0.4066654831493932,0.9772102989118417,0.8367330910139898,0.9656190646252932,0.12888597361130338,0.24870663930366815,0.9787193629065031,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLDnew,CLDnew,all,643,0.3886067233510643,0.2589561345869847,1.3968296396914115e-05,0.9785888093984996,0.016355341386225068,0.7788077268071909,0.7624523854209658,6.714682536234684e-08,0.9978730804573208,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLDnew,CLDnew,Lq_hit,223,0.5040743832688226,0.4740985240258939,0.016547444181743382,0.9827653213049945,0.14855090305172863,0.9000484133549799,0.7514975103032513,4.259739209214188e-05,0.9978730804573208,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLDnew,CLDnew,Lq_no_hit,420,0.3272988943947307,0.11852431621277026,3.294747524911943e-06,0.9750264086243218,0.0029817923174862843,0.6890688363397695,0.6860870440222832,6.714682536234684e-08,0.9945709869841183,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLDnew,CLDnew,gold_size_0,252,0.2089453905588395,0.014400581012015735,9.274038050626359e-07,0.9407772581261982,0.0003132359513524257,0.3408016051662101,0.3404883692148577,6.714682536234684e-08,0.9945709869841183,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLDnew,CLDnew,gold_size_1,328,0.5251522939841742,0.5594534242611524,0.005505797771981855,0.9846005798581852,0.14008830652536142,0.9034038770450983,0.7633155705197369,4.244150636847594e-06,0.9978730804573208,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLDnew,CLDnew,gold_size_2plus,63,0.3963481312237726,0.30661787176530003,0.023830363051173763,0.947958578813588,0.14083920756889773,0.703971553132982,0.5631323455640842,0.004593479879337202,0.9896798767135261,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLDnew,CLDnew,gold_size_2_appendix,56,0.3927936317811258,0.281847656235045,0.026063642133227392,0.9506673437153359,0.14264063429591967,0.695679275887504,0.5530386415915843,0.004593479879337202,0.9896798767135261,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLDnew,CLDnew,gold_size_3_appendix,7,0.42478412676494653,0.3295046435651322,0.027626148934422296,0.8841425168114619,0.14621171804434482,0.6960855799554483,0.5498738619111034,0.011006441868529913,0.9483832059213776,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PLnew,PLnew,all,643,0.01507058509126399,9.626787920757711e-05,6.338035844518758e-07,0.05393347084131094,1.0643634322048453e-05,0.0016030250732845448,0.0015923814389624963,4.6344588661736255e-08,0.8697370544805832,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PLnew,PLnew,Lq_hit,223,0.022549580063762845,0.0005229867182745698,3.0394298981678776e-06,0.14104307998051868,6.580745537045321e-05,0.005709317707459418,0.005643510252088964,2.038883579030443e-07,0.7929077680632532,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PLnew,PLnew,Lq_no_hit,420,0.011099594903484838,3.955551487017427e-05,3.8723213205876054e-07,0.0366856377679594,4.571409205176825e-06,0.000519933579227405,0.0005153621700222282,4.6344588661736255e-08,0.8697370544805832,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PLnew,PLnew,gold_size_0,252,0.0005497111345763508,1.4201759421417199e-05,2.8715737974396307e-07,0.0017267840666201017,2.5642765782959534e-06,0.00010772446838313741,0.00010516019180484146,4.6344588661736255e-08,0.026411206498863134,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PLnew,PLnew,gold_size_1,328,0.017519530484811367,0.00029699838488147704,2.041339695809705e-06,0.08988905898470598,3.203442981886943e-05,0.0034408991243926232,0.0034088646945737537,1.8774802052852724e-07,0.8697370544805832,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PLnew,PLnew,gold_size_2plus,63,0.06040401601192664,0.004423018398216499,5.569122913957571e-05,0.3956449966803452,0.00038001750891371105,0.03670374701747586,0.03632372950856215,5.736054510981098e-06,0.7929077680632532,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PLnew,PLnew,gold_size_2_appendix,56,0.06490831190173922,0.0036999542077272634,5.454080962689404e-05,0.4122888480671286,0.0003921870478301246,0.034246569486375625,0.0338543824385455,5.736054510981098e-06,0.7929077680632532,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PLnew,PLnew,gold_size_3_appendix,7,0.024369648893425997,0.018875187723144428,0.00015383508852408293,0.061476284243055505,0.0025624671841929045,0.04093543082802096,0.038372963643828056,0.00011218926749071287,0.06460436923891912,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PD,PD,all,643,0.11778549641445553,0.00737428153814074,1.992569400098735e-06,0.7268325647361077,0.00020199579855488848,0.08974977906762999,0.0895477832690751,3.3963513960199017e-08,0.9930906542823896,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PD,PD,Lq_hit,223,0.1798364493505683,0.02955776237887639,1.2053816573303192e-05,0.8295757631729676,0.0032414986333985955,0.23679712410086967,0.23355562546747108,1.9470754712465858e-07,0.9725912938521668,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PD,PD,Lq_no_hit,420,0.08483939521266232,0.0020474376056642796,1.6673600269092625e-06,0.5475972943521267,7.210217846320496e-05,0.044089700823416525,0.04401759864495332,3.3963513960199017e-08,0.9930906542823896,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PD,PD,gold_size_0,252,0.035641096100018206,0.00026725192998365674,4.622760601689563e-07,0.24088188421324136,2.001825867550487e-05,0.00840739120259856,0.008387372943923055,3.3963513960199017e-08,0.8312284223205036,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PD,PD,gold_size_1,328,0.17082739267554944,0.024922666211495786,1.8839830076162083e-05,0.8296670276172561,0.0017858797987974422,0.21035164898018732,0.2085657691813899,1.9470754712465858e-07,0.9930906542823896,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PD,PD,gold_size_2plus,63,0.17020846317000157,0.044925095504857196,0.000930652565674812,0.6615919390778789,0.010027062105355908,0.23474525682404124,0.22471819471868532,4.9590431949710366e-05,0.9049756311009782,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PD,PD,gold_size_2_appendix,56,0.17856907909865224,0.06142083905526492,0.0008830013818768988,0.6691330041466508,0.011028655690594193,0.2616954260646832,0.250666770374089,4.9590431949710366e-05,0.9049756311009782,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,PD,PD,gold_size_3_appendix,7,0.1033235357407967,0.014243051393373613,0.0038033978338216094,0.4187751926196648,0.009015375519546159,0.0720655741113079,0.06305019859176174,0.0023488464377376295,0.5445109530927577,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLq,CLq,all,643,0.13834396912745892,0.007743627498187965,1.1594229530175596e-06,0.8158007133268921,0.00010540420887860329,0.13673212011041852,0.1366267159015399,1.5928826824773478e-08,0.9976908664108753,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLq,CLq,Lq_hit,223,0.28616928215469634,0.16091189411793008,0.0004945120515600861,0.9071617463513949,0.03000527090635941,0.49189115459871824,0.46188588369235883,5.595622282326931e-07,0.9957005997974683,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLq,CLq,Lq_no_hit,420,0.05985576721061619,0.0009362929869993449,4.6852994751938974e-07,0.4103315058141454,1.9340530281577856e-05,0.01629610333825948,0.0162767628079779,1.5928826824773478e-08,0.9976908664108753,defined,,,,,,,,,,,
condition,hate,,answer_sum,answer_sum/inclusion_mass/hate,CLq,CLq,gold_size_0,252,0.02162104342634704,9.872777175677516e-05,1.8290942926811934e-07,0.050312643680634886,4.7936750599375865e-06,0.001905302840750839,0.0019005091656909014,1.5928826824773478e-08,0.9470278444990607,defined,,,,,,,,,,,
